,Gene-1,Gene-2,Gene-3,Gene-4,Gene-5,Gene-6,Gene-7,Gene-8,Gene-9,Gene-10,Gene-11,Gene-12,Gene-13,Gene-14,Gene-15,Gene-16,Gene-17,Gene-18,Gene-19,Gene-20,Gene-21,Gene-22,Gene-23,Gene-24,Gene-25,Gene-26,Gene-27,Gene-28,Gene-29,Gene-30,Gene-31,Gene-32,Gene-33,Gene-34,Gene-35,Gene-36,Gene-37,Gene-38,Gene-39,Gene-40,Gene-41,Gene-42,Gene-43,Gene-44,Gene-45,Gene-46,Gene-47,Gene-48,Gene-49,Gene-50,Gene-51,Gene-52,Gene-53,Gene-54,Gene-55,Gene-56,Gene-57,Gene-58,Gene-59,Gene-60,Gene-61,Gene-62,Gene-63,Gene-64,Gene-65,Gene-66,Gene-67,Gene-68,Gene-69,Gene-70,Gene-71,Gene-72,Gene-73,Gene-74,Gene-75,Gene-76,Gene-77,Gene-78,Gene-79,Gene-80,Gene-81,Gene-82,Gene-83,Gene-84,Gene-85,Gene-86,Gene-87,Gene-88,Gene-89,Gene-90,Gene-91,Gene-92,Gene-93,Gene-94,Gene-95,Gene-96,Gene-97,Gene-98,Gene-99,Gene-100,MutState-1,MutState-2,MutState-3,MutState-4,MutState-5,MutState-6,MutState-7,MutState-8,MutState-9,MutState-10
Gene-96,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.03521928318883676,0.0,0.062429866957863636,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0181767715310996,0.0,0.0,-0.0,-0.016040389351992666,0.0,0.0,-0.0038426375189989956,0.0,0.0,0.0,0.0,0.0,0.10611398061929393,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.005529698243804492,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15917140982695027,0.0,-0.0,-0.0,0.0,0.0,0.01864850984810655,-0.0,0.0,0.0,0.03381252879124042,0.0,0.0,0.021577021133994158,0.0,0.0034638792513025413,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.009415021587760558,0.0,0.0,0.0,0.0,0.06096810298675704,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
Gene-97,0.0,0.0,0.0,0.0,0.0,0.050468741777487405,0.0,0.0,0.0,0.0,0.0,-0.0852270219822145,0.0,0.0,-0.03738118653194712,0.0,0.0,0.08555444732500049,-0.1365138666644438,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07232079703722342,0.0,0.0,0.0,0.0,0.0,0.0,0.028105998872327075,0.0,0.0,0.0,0.0,0.0,0.05122844062967881,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027961404043091175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03382897015173657,0.0,0.0,0.0,-0.0,0.0,0.0,-0.020777616193699226,0.05864971587808425,0.0,0.0,0.0,0.0,0.0,0.0,-0.021669034891029334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24909722344703572
Gene-98,0.0,-0.0,0.0,0.0057521937297618135,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.04372505622763759,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0451802299993261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01467600034751594,-0.025400513605270382,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.027056090275429226,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.08300538454896553,-0.0,0.0,0.0,-0.03282682365537318,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gene-99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0023226041231021455,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0031135442523446653,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.019775788237284958,0.0,0.05349879282644668,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.056958911391326264,0.0,0.0,0.0,0.0,0.0,0.0,0.01518466442187735,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.004531198602233728,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08993519553938865,0.0,0.0,-0.06807204157407036,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.006174216219496136,0.0,-0.0,0.0
Gene-100,-0.0,-0.0,0.0,-0.0001429230001824383,0.0,-0.015618637222968707,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.007570294418733561,0.0,0.0,0.0,0.0,0.0,-0.0,-0.007007677676550449,-0.0,0.0,-0.003296793004680719,-0.0,0.003977902283514482,-0.0,-0.0,-0.0,-0.0,0.0,-0.005910414089401322,-0.0,0.010028692053315203,-0.04194025126617753,0.0,-0.004138346573096548,0.0,-0.0,-0.0,-0.0,-0.0,9.457276586725148e-05,0.0,-0.0,-0.0,-0.004135747421710378,-0.01308250813065885,0.007960829505298191,0.0,0.0,0.020666800254522208,0.0,0.0,-0.006473727744726853,-0.0,0.005383803429797431,-0.0,0.0,-0.0,0.0,-0.0039024720529515122,-0.0,-0.0,0.0,-0.0,0.0,0.011972469313754449,-0.0,-0.0265873601661565,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0039031949498522013,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0038520312486625173,0.0,0.0,-0.0,0.0,0.0,0.015644305701864758,0.0,-0.0,0.06751373005559776,0.0,0.0,0.0,-0.1744066172190133,0.0
MutState-1,0.0,0.0,-0.0,-0.0,0.0,-0.0398029124354179,0.0,0.0,0.09755417931094862,-0.0019173778509003342,0.0,0.0,-0.0,0.0,-0.0,0.04657295980618925,0.0,-0.0,-0.0,-0.0,0.0,0.013025895083382926,0.0,-0.0,-0.05338399611018255,0.0,0.0,0.0,0.0,0.0,0.026240218847938153,-0.053670587918604906,-0.0,0.0,0.0,0.0,0.0,0.0,0.021721240302093544,0.0,0.0,0.0,0.02089387287887546,-0.0,-0.033354183579904474,-0.03365996422151589,0.0,0.0,0.0,0.0,0.003497804730730219,0.0,-0.05978267633702815,0.0,-0.0,-0.002607160339245557,0.0,0.0,0.000387226560333753,0.0,0.03385846403003153,-0.0,0.0,-0.0,-0.04678104671891572,0.0,-0.0,-0.0,-0.031735294233183886,0.0,0.0,0.0,-0.016307253035872677,0.0,0.051046716734356186,-0.0,0.0,0.0,-0.01894476072945832,0.0,0.0,0.020219201557967567,-0.0,-0.0,-0.0,0.0,-0.008581121943293829,0.0,-0.0,0.0,0.028714756735764756,0.0,-0.06275767015618797,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MutState-2,-0.0,-0.07465679425297925,0.0,-0.0,0.0,-0.0566364721009079,-0.0,0.0,0.0,0.0,0.044643052894638005,0.0,0.0,0.01566063188732959,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.003961536693847326,0.0,0.0,-0.01752925254858434,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0004504113895184509,0.0,0.01275605633607718,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.010111934387438851,-0.0016915258321957428,0.0,0.06953660284586705,0.0,-0.0,0.001993963470129564,0.0,0.0,0.0,0.0012302386726406897,-0.003648808258861253,0.0,0.0,0.0,-0.008736578455482608,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.04919282571565918,0.012726929171807679,0.00685767022260345,0.05021548419205839,-0.0,-0.0053938502412234435,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.07173864763199375,0.0,0.0,0.0,0.0,0.0,0.0
MutState-3,0.0,-0.0,0.0,0.0,-0.004268839937393805,0.0,0.027988546373972523,0.0,0.042321051544214075,0.0,0.0,0.0,0.0,-0.0,0.0518271956273535,0.0,0.0,-0.002794419780415281,0.0,-0.01387188488007472,-0.0,-0.0,0.018060442908686816,0.0,0.0,-0.054247510916980664,-0.0,-0.0,-0.0,-0.01713298568924452,0.006218123075374919,0.0,0.025767283154085233,0.0,-0.0,0.0,0.006539895429857223,-0.01554504834164779,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.013729919016444145,-0.0,-0.005533724835281995,-0.0,-0.04742464956590894,0.0,-0.015581024592492521,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.023544204733612396,0.005332291212599538,0.0,0.010760024115154497,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05957989799022743,-0.0,0.0,0.03899935328357978,-0.0,-0.007352801166842933,0.0,0.0,0.0,0.022008214710751352,0.0,-0.0,0.013761643950090018,0.0,0.0,0.0,0.003379267016709234,0.0,0.01671070672268402,-0.018651526883958873,0.0,0.0,0.0,-0.031203612118939177,0.0,0.007016189543532911,0.04156665466541221,-0.0,-0.0,0.0036779088840380872,0.0,-0.16284024527658186,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
MutState-4,0.0,-0.055538332211602016,0.0,-0.0,-0.0,0.0,-0.030860973273138484,0.0,0.0,0.0,0.0,0.0,0.013786197136842477,-0.0,0.014149085265022374,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.023919345322810506,0.0,-0.0,0.0,-0.042010503521011794,-0.01330889348530467,0.0,-0.00016806953722850354,0.0,0.0,-0.0,-0.0,-0.039271472896980304,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.021583617347353194,0.0,0.03036885518425138,-0.057192621737006226,0.018383574291172464,0.0,-0.0,0.0,0.0,-0.0,0.02606566734094566,0.0,0.0,0.03468954783091302,0.0,0.0,0.0018789521626153968,0.0,-0.0,0.0217949627990471,0.0,0.0,0.0,0.0,0.041019157405225784,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.004940930166277289,0.0,0.0,0.0,0.0,0.0,0.03341317612649325,0.08004330373121998,0.0,-0.0,0.0,-0.06033279688094012,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
MutState-5,0.0,0.0,0.0,0.0,0.0,-0.008117552680485338,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.01445329489367528,-0.04829627377220016,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0422778010330873,0.0,-0.0004891271997443044,-0.00591574073631812,0.0,-0.05519926955227637,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.039025652540636634,0.0,0.0,-0.0,0.011646786828485715,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.021875448647510804,-0.022329947497292762,0.0,-0.0,0.0,-0.0,-0.0,-0.03125387570105156,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.03110292824364425,-0.0018384660832356599,-0.0,-0.023682832384231828,-0.0,-0.01067400751342854,-0.0,-0.003909626954124794,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,2.6243504907155205e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MutState-6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0015754666566923953,0.0,0.0,-0.01310464913607125,0.0,0.0,0.003572231172533621,0.0,0.008633301324682272,0.001123329373343123,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.000793625954777652,0.0,0.0023834070535982254,0.03241504524463774,-0.0028603531910143943,0.0,-0.0,-0.0041203745280681174,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.01486337027169175,0.03612014593133243,0.0013017483665485822,-0.0037547672515228264,-0.06901086308101927,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.01828816502692047,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0003805348982627895,0.0,0.0,0.02688024374993845,0.0,0.0,-0.0,0.029559713560220108,0.0,0.0,-0.00583038164475072,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.016609771208692198,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.032934564077062294,0.0
MutState-7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.050384907795493504,-0.0020279979664020236,0.0,0.0,0.0,-0.0,0.0,-0.018523357483592778,0.0,-0.0,0.0,0.003041466635256363,0.0,-0.0,-0.03101291413708319,-0.0,-0.0,0.0,-0.00011067357469437774,0.0,0.0,0.0,-0.00010558082762290714,0.0,-0.005023374817216988,0.0,0.0,-0.047229562136247835,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.017329015317470785,0.01382062901014919,0.0,0.034145933084579555,-0.0,0.0025005666066386387,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.013452981383502559,0.0,0.01518109741955823,-0.0,-0.0001866946204182434,0.0,-0.0,0.012093467383555908,0.0,-0.015821184731163146,-0.0,-0.0,-0.0,0.0,0.0,-0.009941880712192484,0.0,-0.0,-0.001881072472757375,-0.0,0.0,-0.005688509571710963,0.015148227373332332,0.0,0.0,-0.056272409616004306,0.0,0.009746630431882949,0.012290527131771811,0.03926598050402347,-0.0,-0.0,0.0,0.0,0.0,0.0034030588295350687,0.02258469608783113,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MutState-8,0.0,-0.08026671035018923,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.00036820781715131705,0.0,0.0,0.0007898694634000504,0.043763270806980496,0.0,-0.010301352765150845,0.0,0.0,-0.0,0.0,0.036156001815921504,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0358875117287797,-0.0,0.0,0.0,0.0,0.0016392112498366395,-0.06675893383062148,-0.0,-0.019600232003781196,-0.0,0.0009474648127819038,0.008208333097283844,0.0,0.0,0.0,0.03626669406979628,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.025331650948281628,0.0,0.012116079223427103,0.0,0.0,0.0,0.06754938386699334,0.0,-0.03667997346853577,-0.0,0.0,0.0,0.0,-0.03929486258273996,-0.035370093157778254,0.022718786059090963,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.014735666075544851,0.0,-0.014464376820326013,-0.0,-0.019632527387629516,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
MutState-9,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.009444090568281384,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03217277178783885,0.0,-0.0,0.05297975397799779,0.01480774349813507,0.03681432154056111,-0.0,-0.0,-0.014484586695139079,-0.0017496896173343594,-0.0,0.04229062088243339,0.0,-0.0,-0.0,0.00040399239632606083,0.0,0.0,0.0,-0.0,0.024021804751046757,-0.027221652397223788,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.027714561343426956,0.0,-0.0,0.0,-7.757398930003054e-05,0.0,0.0,-0.022035910717510102,-0.0,-0.0,-0.014169664152992274,-0.0,0.01029952931141245,0.0,-0.07782298695797335,-0.06133661968577198,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0044434882842788416,-0.0,-0.024700720386724974,-0.017288502798017063,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008877459781933335,-0.03793764090454726,-0.0,0.0,0.009170410796316886,0.020598053570916743,-0.008698294734646284,-0.0,0.01968199291415472,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
MutState-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014390903080896441,-0.0,0.0,-0.0,0.0,-0.0,0.009867352071300312,0.0,0.0,0.0,0.04120639980515086,0.0,-0.0,-0.0,-0.008910152812729302,0.0,0.0,0.0,0.0,0.0,-0.0,0.029734770810172756,-0.0,0.0,0.0,-0.0,-0.0005973011898997253,-0.0,-0.0,0.0,0.02063108380671601,-0.0,-0.0,-0.0,0.0,-0.0137861373981105,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.02469556236233714,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.03913756294740574,0.0,-0.0,0.0,0.0,-0.0,0.007070593850378071,0.0,0.0060515315260719444,0.0,0.0,0.0,0.0,-0.03288258784516147,0.0,-0.06974717750193293,-0.004563203771637687,0.02311985941726399,0.0015386282280182803,0.0074417063630394025,0.028129886736871616,0.0,-0.0,-0.004633094939662176,-0.056269365671109364,-1.5575782515267203e-05,0.04085090156171988,0.0,0.0,-0.0008576945395029703,0.0,0.008220420102879713,0.0,0.0,-0.10808094593180043,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
